GeoFIPS,GeoName,Region,TableName,LineCode,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""54009"" ","Brooke, WV",5,CAGDP2,1,All industry total,Thousands of dollars,609716,637758,665928,700209,728328,700387,722369,957939,854586,863674,934794,856879,901945,980310,804449,727664,817072,876818
" ""54011"" ","Cabell, WV",5,CAGDP2,1,All industry total,Thousands of dollars,2939986,3057112,3118678,3337879,3558562,3703770,3872326,3996613,4007760,4045117,4184631,4452270,4492097,4504789,4567721,4625479,4675771,4891674
" ""54013"" ","Calhoun, WV",5,CAGDP2,1,All industry total,Thousands of dollars,85158,87898,97529,101367,98647,110758,120334,130466,125158,133891,141287,153018,143949,144497,120136,113553,121864,129277
" ""54015"" ","Clay, WV",5,CAGDP2,1,All industry total,Thousands of dollars,167426,172218,169230,180650,203546,228042,258892,261621,252527,230298,266117,191944,148995,131739,128308,120701,120394,118189
" ""54017"" ","Doddridge, WV",5,CAGDP2,1,All industry total,Thousands of dollars,69956,71213,77037,84202,99170,111926,120200,132512,114459,134163,170905,210352,344070,803002,652129,548071,834280,931871
" ""54019"" ","Fayette, WV",5,CAGDP2,1,All industry total,Thousands of dollars,692639,742299,727841,790434,862137,938005,1034227,1097901,1089818,1169250,1241928,1202548,1147710,1055534,1014124,981638,1042438,1080691
" ""54021"" ","Gilmer, WV",5,CAGDP2,1,All industry total,Thousands of dollars,107302,99650,117903,128796,145351,155566,164863,176456,175856,184258,194136,206718,213025,224379,208196,179531,182659,182336
" ""54023"" ","Grant, WV",5,CAGDP2,1,All industry total,Thousands of dollars,415418,378758,371230,401874,390066,389422,406928,432614,480576,475041,486296,498663,512021,525960,526521,534011,489182,481781
" ""54025"" ","Greenbrier, WV",5,CAGDP2,1,All industry total,Thousands of dollars,716234,755414,791695,849914,885121,926202,952103,964348,929558,988388,1083247,1083525,1100110,1124545,1111857,1066867,1112848,1165344
" ""54027"" ","Hampshire, WV",5,CAGDP2,1,All industry total,Thousands of dollars,226674,242897,257761,271601,294082,305984,309385,303237,304681,323342,327648,346108,351422,349694,361199,358087,346819,362810
" ""54029"" ","Hancock, WV",5,CAGDP2,1,All industry total,Thousands of dollars,856890,964557,854946,867883,967769,858606,879924,929385,869910,858535,985403,1145289,1128892,1203932,1170754,1097435,1257628,1428566
" ""54031"" ","Hardy, WV",5,CAGDP2,1,All industry total,Thousands of dollars,315442,308274,338814,336688,369524,365777,356872,343864,334888,345318,346025,373850,381988,377728,400558,406187,409408,416425
" ""54033"" ","Harrison, WV",5,CAGDP2,1,All industry total,Thousands of dollars,2157748,2186845,2289986,2493721,2728265,2911547,2947229,3172989,3065208,3308335,3541161,3696737,3981353,4278442,3979026,3967715,4210268,4591120
" ""54035"" ","Jackson, WV",5,CAGDP2,1,All industry total,Thousands of dollars,516671,547882,525887,569197,663986,691186,733764,672419,615257,626117,656954,754547,781039,748753,746535,736201,758929,1474055
" ""54037"" ","Jefferson, WV",5,CAGDP2,1,All industry total,Thousands of dollars,728801,806220,843856,923650,998013,1052821,1070652,1039475,1061591,1122860,1279714,1374740,1392993,1376578,1467275,1507661,1541521,1602294
" ""54039"" ","Kanawha, WV",5,CAGDP2,1,All industry total,Thousands of dollars,7778742,8024362,8193051,8404495,8862796,9256981,9399310,9860716,10075535,10083050,10294434,10401018,10518580,10614527,10536107,10592553,10629344,10867844
" ""54041"" ","Lewis, WV",5,CAGDP2,1,All industry total,Thousands of dollars,304591,314743,334397,359409,399268,432200,464254,535272,529934,621579,688997,738218,733304,755943,672629,606234,615859,697696
" ""54043"" ","Lincoln, WV",5,CAGDP2,1,All industry total,Thousands of dollars,182311,177861,179674,198464,258185,293635,301584,330339,350535,371021,383938,373611,357373,300407,256484,251179,255115,239460
" ""54045"" ","Logan, WV",5,CAGDP2,1,All industry total,Thousands of dollars,768769,793443,806185,861233,965610,1059163,1163865,1399829,1429383,1497123,1693996,1536668,1457269,1314560,1152615,1077865,1212148,1299755
" ""54047"" ","McDowell, WV",5,CAGDP2,1,All industry total,Thousands of dollars,351311,348965,356875,375721,443510,514023,588168,691670,609370,695729,767538,743068,705642,605113,515199,484016,563700,570505
" ""54049"" ","Marion, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1209645,1226078,1240961,1312449,1499230,1610186,1695697,1711886,1983469,2117969,2255910,2248516,2290716,2293125,2181029,2050378,2235438,2260957
" ""54051"" ","Marshall, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1061314,975863,1032046,1089152,1157108,1248203,1273900,1412795,1608197,1797886,1941940,1835358,2114660,2413799,2173001,2101326,2394589,2775547
" ""54053"" ","Mason, WV",5,CAGDP2,1,All industry total,Thousands of dollars,576032,577788,590328,593236,611337,686713,737929,751576,824449,776699,800985,795483,766575,906766,906100,900017,885504,907241
" ""54055"" ","Mercer, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1266088,1334184,1359629,1380127,1423093,1474499,1503097,1541720,1591824,1650195,1688607,1743719,1742370,1691722,1704134,1677404,1696298,1741334
" ""54057"" ","Mineral, WV",5,CAGDP2,1,All industry total,Thousands of dollars,386554,435577,454112,478715,505473,548456,531125,625194,676266,708634,722542,726684,744800,732238,764755,772790,777878,831148
" ""54059"" ","Mingo, WV",5,CAGDP2,1,All industry total,Thousands of dollars,739214,694892,649845,666611,815519,943526,1003403,1122177,981855,1067276,1217754,1305413,1153039,842465,648333,574795,697678,730799
" ""54061"" ","Monongalia, WV",5,CAGDP2,1,All industry total,Thousands of dollars,2790304,2931638,3087769,3303599,3587477,3872137,4083654,4465501,5007148,5363131,5565980,5613600,6112319,6190075,6488959,6607421,6822902,7064916
" ""54063"" ","Monroe, WV",5,CAGDP2,1,All industry total,Thousands of dollars,156089,150424,152440,160911,167066,186189,184017,195198,204273,214117,213952,211291,206946,206663,212633,221805,222219,231593
" ""54065"" ","Morgan, WV",5,CAGDP2,1,All industry total,Thousands of dollars,184174,200779,211677,217825,223076,231270,244550,247707,244716,250452,244816,252607,254760,253541,253437,258922,263605,284148
" ""54067"" ","Nicholas, WV",5,CAGDP2,1,All industry total,Thousands of dollars,529128,521345,536371,565384,614896,664458,713782,733660,719001,767685,809884,757410,697117,649256,638713,600953,606035,652920
" ""54069"" ","Ohio, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1680579,1789264,1845423,1925175,2065281,2173414,2308510,2390984,2265025,2198297,2239586,2403453,2580760,2702648,2671821,2883495,3212411,3310804
" ""54071"" ","Pendleton, WV",5,CAGDP2,1,All industry total,Thousands of dollars,145405,131181,136662,156135,163462,170123,161321,158737,157159,172636,178657,162033,165001,157237,142666,136236,154661,142909
" ""54073"" ","Pleasants, WV",5,CAGDP2,1,All industry total,Thousands of dollars,300655,281807,291381,301514,323018,358375,365563,377286,394835,414382,423380,425432,443715,470741,460550,454763,484449,502607
" ""54075"" ","Pocahontas, WV",5,CAGDP2,1,All industry total,Thousands of dollars,216079,212827,226699,231191,245729,240059,229933,222375,215240,228754,239017,245237,257927,255366,263908,260001,266914,277557
" ""54077"" ","Preston, WV",5,CAGDP2,1,All industry total,Thousands of dollars,453502,480368,457108,574304,683832,640533,613616,592991,543338,657923,609933,662072,655048,686828,684241,680967,698718,719429
" ""54079"" ","Putnam, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1325820,1490396,1585114,1747315,1812614,2055204,2058331,2166623,2059129,2186864,2338927,2425863,2670242,2545368,2707900,2851670,2883039,3094140
" ""54081"" ","Raleigh, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1917971,1966061,2008865,2140411,2370199,2478983,2564159,2812923,2861594,3032188,3155321,3083604,3051406,2915072,2848079,2744441,2918807,3051007
" ""54083"" ","Randolph, WV",5,CAGDP2,1,All industry total,Thousands of dollars,592405,616515,642655,688286,735854,784799,756361,744784,739552,780031,825280,846600,849411,832823,836592,842344,841369,902067
" ""54085"" ","Ritchie, WV",5,CAGDP2,1,All industry total,Thousands of dollars,177850,176541,198875,225808,239653,265995,285562,295676,305947,302594,300882,319919,381103,449593,449138,484046,601520,657061
" ""54087"" ","Roane, WV",5,CAGDP2,1,All industry total,Thousands of dollars,180600,174508,179724,194052,209332,231790,242970,258313,238863,253359,252429,270620,284415,290371,279489,278812,284470,301354
" ""54089"" ","Summers, WV",5,CAGDP2,1,All industry total,Thousands of dollars,140605,151434,151826,153037,159348,167047,174909,180133,185496,195959,201636,205801,205730,212623,224051,220073,217507,221493
" ""54091"" ","Taylor, WV",5,CAGDP2,1,All industry total,Thousands of dollars,175724,171111,177635,185608,191850,199851,205338,205642,217151,232791,240420,288700,335021,438222,424254,441207,472561,485089
" ""54093"" ","Tucker, WV",5,CAGDP2,1,All industry total,Thousands of dollars,145410,148727,152458,154292,165045,186224,253204,259690,266108,281351,299235,297237,305832,279830,269115,274625,288130,290289
" ""54095"" ","Tyler, WV",5,CAGDP2,1,All industry total,Thousands of dollars,167175,182419,195115,189113,196067,223846,222444,239931,274299,265010,279543,289684,350489,443444,415049,458456,633221,672181
" ""54097"" ","Upshur, WV",5,CAGDP2,1,All industry total,Thousands of dollars,488086,483190,512733,546864,584727,609807,627829,659323,625543,703734,761247,770632,758873,746792,724529,683745,691536,733001
" ""54099"" ","Wayne, WV",5,CAGDP2,1,All industry total,Thousands of dollars,644844,641928,684666,720180,797627,864296,915418,981747,1066634,1049815,1084711,1062319,1067205,1026959,1001337,955647,964361,1006874
" ""54101"" ","Webster, WV",5,CAGDP2,1,All industry total,Thousands of dollars,183467,189769,184423,194498,228419,269275,284323,313004,306320,302554,300166,247440,244533,224480,203158,159457,148152,161094
" ""54103"" ","Wetzel, WV",5,CAGDP2,1,All industry total,Thousands of dollars,246233,261988,268559,272639,290919,287902,300085,308551,315314,351470,409553,487463,641620,851474,667650,617544,709497,756817
" ""54105"" ","Wirt, WV",5,CAGDP2,1,All industry total,Thousands of dollars,49880,51355,50793,51047,53036,58009,62648,60548,64027,67577,67472,66372,65094,63100,62561,62244,60526,65162
" ""54107"" ","Wood, WV",5,CAGDP2,1,All industry total,Thousands of dollars,2605264,2677438,2714534,2777464,2840326,3059171,3008155,3164198,3398560,3380757,3479079,3523051,3443610,3529681,3611415,3664714,3632341,3779376
" ""54109"" ","Wyoming, WV",5,CAGDP2,1,All industry total,Thousands of dollars,389456,401989,386945,407124,535500,575604,587792,638510,518394,594714,631218,638690,684809,600331,567880,504529,559247,582099
" ""55000"" ",Wisconsin,3,CAGDP2,1,All industry total,Thousands of dollars,187939338,194813102,203134745,215138936,225697903,235708630,243766677,244759870,245539012,254354075,263881605,274343940,282384559,293884633,305816470,313532380,321987743,336294048
" ""55001"" ","Adams, WI",3,CAGDP2,1,All industry total,Thousands of dollars,324332,380050,385498,381089,421221,465264,449153,439256,500445,473450,453700,461533,451371,432856,464429,445637,479348,503515
" ""55003"" ","Ashland, WI",3,CAGDP2,1,All industry total,Thousands of dollars,468531,475529,506383,550283,583857,611433,633300,644406,653183,641830,662982,692148,701054,695106,705880,738103,765488,780667
" ""55005"" ","Barron, WI",3,CAGDP2,1,All industry total,Thousands of dollars,1259750,1258386,1304480,1356967,1376193,1462424,1535375,1490458,1633066,1630599,1715308,1802778,1844966,1976021,2112533,1906515,2014116,2197090
" ""55007"" ","Bayfield, WI",3,CAGDP2,1,All industry total,Thousands of dollars,253446,272382,279796,291406,298780,318994,319764,324176,339494,349560,360372,367871,372366,377094,386838,390818,406053,455147
" ""55009"" ","Brown, WI",3,CAGDP2,1,All industry total,Thousands of dollars,9839297,10197707,10706246,11301823,11896678,12512319,12948733,13081223,13238104,13853213,14263875,14966775,15019641,16226662,17050296,17621300,17888205,18750783
" ""55011"" ","Buffalo, WI",3,CAGDP2,1,All industry total,Thousands of dollars,480450,479259,513692,560915,555118,623774,675212,600906,673045,538402,529534,526831,546861,485946,504503,541875,528100,627377
" ""55013"" ","Burnett, WI",3,CAGDP2,1,All industry total,Thousands of dollars,294912,320468,317926,332852,338714,358712,373134,376430,394936,417394,442033,467514,475929,478767,487203,492720,501634,541993
" ""55015"" ","Calumet, WI",3,CAGDP2,1,All industry total,Thousands of dollars,744186,747357,816461,915368,953487,1045566,1150212,1146997,1043927,1239074,1246791,1298659,1331624,1461081,1549249,1553104,1566131,1628827
" ""55017"" ","Chippewa, WI",3,CAGDP2,1,All industry total,Thousands of dollars,1391331,1461695,1537527,1629921,1776743,1818984,1911611,1821720,1743570,1986337,2111416,2234623,2331781,2535118,2697761,2589953,2717606,2776781
" ""55019"" ","Clark, WI",3,CAGDP2,1,All industry total,Thousands of dollars,654699,649665,687161,766405,760035,797790,877531,909013,852676,946867,1039233,1136729,1191357,1315680,1299062,1341687,1408762,1362729
" ""55021"" ","Columbia, WI",3,CAGDP2,1,All industry total,Thousands of dollars,1498994,1530207,1664498,1802001,1877280,2041593,2160905,2163520,2160452,2313222,2477755,2524432,2692992,2596914,2643899,2709225,2950522,3126647
" ""55023"" ","Crawford, WI",3,CAGDP2,1,All industry total,Thousands of dollars,395022,417589,446286,491491,528415,560921,568906,553864,569668,586922,621108,636406,667944,675211,711682,735615,742151,787074
" ""55025"" ","Dane, WI",3,CAGDP2,1,All industry total,Thousands of dollars,20644738,21684839,22762206,24345584,26114901,26733180,28107401,28214532,28891507,30079390,31650175,33631268,35129022,38345868,40871427,42953775,43655583,45531350
" ""55027"" ","Dodge, WI",3,CAGDP2,1,All industry total,Thousands of dollars,2223705,2213235,2327427,2450204,2548110,2687000,2940203,2954954,2917882,3062010,3225561,3422323,3477247,3548157,3530654,3425824,3577482,3686317
" ""55029"" ","Door, WI",3,CAGDP2,1,All industry total,Thousands of dollars,778104,795277,846497,918709,987832,1283493,969878,1027259,993165,1038240,1093772,1145215,1162623,1176496,1218527,1250263,1278140,1328350
" ""55031"" ","Douglas, WI",3,CAGDP2,1,All industry total,Thousands of dollars,1089854,1124025,1184924,1199617,1282710,1321194,1392894,1554061,1503976,1602640,1615686,1716315,1821364,1900056,1886387,1816967,1877206,2050987
" ""55033"" ","Dunn, WI",3,CAGDP2,1,All industry total,Thousands of dollars,922851,1053331,1045782,1129911,1186006,1252801,1345933,1339727,1335582,1433283,1544785,1672187,1696476,1719910,1712855,1745467,1817509,1948828
" ""55035"" ","Eau Claire, WI",3,CAGDP2,1,All industry total,Thousands of dollars,2988995,3216880,3396081,3653040,3900901,4141771,4383272,4412311,4636898,4792920,4870341,4998442,5007883,5583412,5898330,6133479,6268838,6595617
" ""55037"" ","Florence, WI",3,CAGDP2,1,All industry total,Thousands of dollars,80695,88913,87710,93707,90745,99668,100791,95205,105589,112397,122990,117971,128964,138621,142288,130270,136149,142994
" ""55039"" ","Fond du Lac, WI",3,CAGDP2,1,All industry total,Thousands of dollars,2863708,2878908,3024650,3249467,3390972,3561433,3711591,3813987,3716755,3932602,4167684,4411876,4548791,4807753,4863914,4972684,5142898,5285833
" ""55041"" ","Forest, WI",3,CAGDP2,1,All industry total,Thousands of dollars,181596,191201,203581,216495,225933,243764,247538,251610,257747,269633,273809,285031,294856,301751,308703,313351,320594,335992
" ""55043"" ","Grant, WI",3,CAGDP2,1,All industry total,Thousands of dollars,1115587,1136322,1195199,1326736,1350498,1444762,1552889,1520083,1474393,1690242,1783008,1843168,2000418,2049846,2105420,2075470,2154639,2175009
" ""55045"" ","Green, WI",3,CAGDP2,1,All industry total,Thousands of dollars,860938,894026,965498,1040134,1061112,1162392,1216987,1223110,1194163,1316902,1442412,1463397,1547596,1529508,1536515,1553810,1570533,1657025
" ""55047"" ","Green Lake, WI",3,CAGDP2,1,All industry total,Thousands of dollars,472163,492742,495128,516874,531155,559235,582274,557838,549787,582538,644467,652827,687607,676387,701689,651067,677221,734120
" ""55049"" ","Iowa, WI",3,CAGDP2,1,All industry total,Thousands of dollars,757698,864421,806941,869517,880069,870738,913066,901334,877016,908624,931466,986677,1030263,1085715,1121031,1085216,1126580,1166860
